National Environment & Education Development,"Jeypore Road, Salur",Vizianagaram,need_ngo@rediffmail.com,91-8964-255336,,NOT AVAILABLE,Health development of tribals.
National Integration Society,"4-3-405, Chittoor",Chittoor,bharthmahan@gmail.com,,91-92481 76824,NOT AVAILABLE,Health.
National Educational Minorities Society,"D No 12-15-53, Surya Hanuma Apartments",Guntur,nems1@rediffmail.com,91-863-2649904,,NOT AVAILABLE,"Education, water, community irrigation, economic empowerment, health."
National Socio-Economic Society,"8-18-50, Sri Rama Colony",Vizianagaram,nssociety@yahoo.com,91-8922-224652,91-99596 15190,NOT AVAILABLE,Poverty eradication.
Nature Culture Conserving Organisation,"2-60, Vijayasainivas, R.K.P.H.Colony Near Railgate",Chilakalapudi,,"91-8672-252113, 91-8672-222182",91-93979 63694,NOT AVAILABLE,"To protect nature, culture."
Narayana Seva Samiti,"4/122-1, Rajupet",Krishna,narayanasevaSamiti@gmail.com,,91-94413 44309,NOT AVAILABLE,
Nagaralu Welfare Society,"22-11-69, Prakash Complex, Bose Road, Tenali",Guntur,info@nwsIndia.org,NOT AVAILABLE,96427 02999,,"Awareness Generation, Child Labour, Development (General), Disadvantaged Communities, E-Governance, E-Learning, Employment, Energy, Environment, Forest Management, Governance, Group Promotion, Hiv/Aids, Human Development, Industry, Infrastructure, Installation Of Borewells, Local Self Governance (Panchayati Raj), Micro-Enterprises, Science and Technology, Water, Women Development/Welfare, Youth."
Nav Sankalp Community Development Society,"45, Jkc College Road, Adavitakkellapadu",Guntur,navsankalpngo@gmail.com,NOT AVAILABLE,"94415 04655, 99665 69562",,Social Work.
Nava Chaitanya Rural Development Society,"44/97/A2, Kurnool",Kurnool,navachaitanya@email.com,,91-94419 58665,NOT AVAILABLE,
Nava Nirman Seva Samiti,"1-3-574, Vth Road, Ranga Swamy Nagar",Anantapur,nnsSamiti@yahoo.com,91-8554-255925,,NOT AVAILABLE,"Family counselling, sanitation, hygiene improvement, income generation."
NCYS – Nava Chaitanya Yuvajana Sangham,"Devarapalli, West Godavari",West Godavari,"ncys1993@yahoo.co.in , ncys2020@gmail.com",91-8813-214232,,NOT AVAILABLE,Rural development.
Nayab Ali Saheb Memorial Society,"Banaganapalli, Kurnool",Kurnool,nayabalisahebmemorialsociety@gmail.com,91-8518-225483,91-93964 52223,NOT AVAILABLE,The upliftment of the poor.
NEED – National Environment & Education Development,"Salur, Vizianagaram",Vizianagaram,need_ngo@rediffmail.com,,91-94402 52618,NOT AVAILABLE,Community development.
NEEDS,"6-3-848, B.V. Nagar",Nellore,anu_needs20035@yahoo.com,,91-94402 79088,NOT AVAILABLE,
National Association of Fishermen,"15-8-41, Near Rama Temple, Besthapalem, Bapatla",Guntur,nageshbabuanantha@gmail.com,,91-94402 64406,NOT AVAILABLE,Fisher folk development.
NESO – Nazarene Evangelical & Social Organsiation,"59-8-81/150, Annama Tank Colony, Kakinada",East Godavari,info@nazarenelovelines.org,91-891-2748449,,NOT AVAILABLE,Help the Society
New Beginnings Charitble Trust,"D.No 53-1-275, Christurajapurm",Vijayawada,newbeginnings@sify.com,91-866-2497559,91-90526 09253,NOT AVAILABLE,"Education, capacity building of ngos, women empowerment & rural development."
New Educational & Economic Development Society,Guntur,Guntur,kpremanandam@yahoo.com,91-863-2327458,,NOT AVAILABLE,Education
New Life Charitable Society,"A 14, AMC Campus, Arogyavaram",Chittoor,emmyamc@gmail.com,91-8571-222228,91-94413 30385,NOT AVAILABLE,"Education English Medium to the bpl children, Shelter for HIV/AIDS Patients."
Navodaya Yuvajana Seva Sangam,"Arimakulapalle, Chittoor",Chittoor,nyssmunikrishna@yahoo.com,,91-94902 47291,NOT AVAILABLE,Request for gift for cultural activities.
New Life Welfare Organisation,"BRK Palli, Kotauratla Mandalam",Visakhapatnam,srinivas_p72@yahoo.com,,91-98854 01578,NOT AVAILABLE,"Child education, oldage/elderly care, women empowerment, street children development, legal aid, health, orphans and rural development, vocational training, agriculture etc."
Nature Cure Trust,"Nature Cure Hospital, Beach Road, Maharanipeta",Visakhapatnam,sistla.in@gmail.com,NOT AVAILABLE,92466 21846,0802706057,"Ayurveda, Cancer Patients Help, Community Development, Disability, Distance Learning, Governance, Grants/Aids, Health, Herbal Medicine, Human Development, Indigenous Knowledge, Information and Communications Technology, Intellectual Property, Law, Legal Awareness, Local Administration, Medical Relief, Ngo Management, Old Aged Welfare, Peace, Rehabilitation, Research, Science and Technology, Self Help Groups, Traditional Health, Volunteers, Water, Yoga Treating and Training The Person Through Health, Nature Cure and Yoga Camps."
New Living Hope Rural Devalopment Society,"28/1245b3, Srinivarthipuram",Kurnool,sivannak@yahoo.com,,91-94404 60795,NOT AVAILABLE,Projects devalopments in rural areas with in the district
New Jerusalem Ministries,"80/11-70 A 2, Krishna Nagar",Kurnool,njmindia@gmail.com,,"91-96422 03948, 91-80996 65028",NOT AVAILABLE,"Education, technical service to poor and needy orphanage, old age & street children. Christian service."
Newlife Society,"Leeser Colony, Ambajipeta",East Godavari,nlsindia@yahoo.com,,91-98492 12921,NOT AVAILABLE,Philinthropic
Nice Youth For Culture And Education Society,"40/301-13, Sri Rama Theatre, New Busstand Road",Kurnool,nyce.rayapati@gmail.com,NOT AVAILABLE,"93968 61308, 85182 48254",,NOT AVAILABLE
Nippon Care – Fit Service Association,"12-1-25 Prakasa Rao Peta Lane, Maharani",Visakhapatnam,ncsa.india@yahoo.in,91-891-2719587,,NOT AVAILABLE,Social work.
Nilagiri Foundation,Atmakuru,Atmakuru,nilagiri.ngo@rediffmail.com,91-8645-233699,,NOT AVAILABLE,"Rural development, organic farming, agricultural."
NATURE,"38-37-38/2, Bhaskar Gardens, Marripalem",Visakhapatnam,nature.orgsb@yahoo.com,91-891-2783805,"91-94418 25181, 91-94401 31561",NOT AVAILABLE,"Tribals, education, health, nrm, water, women empowerment, hiv/aids, rural development."
Nibandhana Prayer Ministry,Guntur,Guntur,nityasannidhi2010@gmail.com,91-863-2226597,,NOT AVAILABLE,Church building constructions.
NSR Foundation,"26/1001/1, Zaminryot Buildings",Nellore,visa25@gmail.com,,91-98482 91118,NOT AVAILABLE,Rural development
NYARD – Narayanavaram Youth Association for Rural Development,"Nyard Vocational Institute, Chittoor",Chittoor,nyard_munikrishna@yahoo.co.in,91-8577-222595,,NOT AVAILABLE,Education.
Omkaram Educational Society,Udayagiri,Udayagiri,omkarameducationalsocity@gmal.com,NOT AVAILABLE,94949 27920,,"Child Labour, Cultural Issues, Development (General), Education, Forest Management, Health, Hiv Aids, Labour, Micro-Enterprises, Self Help Groups, Tribal Issues, Volunteers, Women Development Welfare, Youth."
One Among U,"Tasparc, Mangamaripeta",Visakhapatnam,vasupalli.ravi@yahoo.com,,91-97040 07179,NOT AVAILABLE,For the sake of mentally retarded people.
Nellore District Poor People Development Society,"2-124/A, J.R.Pet, Atmakur",Spsr Nellore,ndppds_2006@yahoo.com,,91-94410 04328,NOT AVAILABLE,Rural development
Noble Educational and Welfare Society,"4/19, Peta, Osmania College Road",Kurnool,syedjaveedhussain36@gmail.com,,91-99850 96460,NOT AVAILABLE,Education.
Our Life Vision,"29-12-8, Lalitha Colony, Dabagardens",Visakhapatnam,ourlifevision@gmail.com,91-891-6587113,91-97047 47952,NOT AVAILABLE,"Development in indiaeducation, health, NRM, water, women empowerment, child development, rural development."
OASIS International Eunuch Welfare,"401, Pragathi Towers, ASR Gardens, Bhimavaram",West Godavari,johnsonchoppala@usa.net,91-8816-223276,91-94908 87653,NOT AVAILABLE,"Rehabilitate, educate, empower eunuchs of India."
Open Hands Rural Development Society,Pusapatirega,Vizianagaram,openhandssociety@gmail.com,NOT AVAILABLE,97041 06261,,"Awareness Generation, Blindness, Child Labour, Child Rights, Child Welfare, Corporate Social Responsibility, Disaster Management, Education, Employment, Environment, General – Social Welfare, Health, Hiv/Aids, Industry, Mentally Handicapped Persons, Orphanage, Physically Disabled, Sanitation, Tribal Issues, Waste Management, Water, Women Development/Welfare To Be Prevent And Protect Human Life From Road Accidents."
Openheart Social Organisation & Charitable Trust,"41-7-11, Vikram Durgaiah Street, Harinadha Puram, Krishna Lanka",Vijayawada,osoct.india5@gmail.com,NOT AVAILABLE,94908 45517,,Social Work
ORRM – Orgnisation for Rural Reconstruction Movement,"6-5-710, Srinagar Colony",Anantapur,orrm_org@rediffmail.com,,91-94405 55172,NOT AVAILABLE,"Environment, women and child."
Omegha Welfare Society,"8-34, MM Road, Ranga Rao Hospital, Ongole",Prakasam,subbaraodv07@gmail.com,NOT AVAILABLE,98481 35643,,"Agriculture, Animal Health, Animal Welfare, Anti Drug Campaign, Art And Craft, Art And Culture, Awareness Generation, Community Development, Cow Protection Centre (Goushala), Cultural Heritage., Cultural Issues, Development (General), Environment, Food And Nutrition, General – Social Welfare, Group Promotion, Hiv/Aids, Human Development, Human Rights, Information And Communications Technology, Infrastructure, Installation Of Borewells, Intellectual Property, Legal Awareness, Local Administration, Local Self Governance (Panchayati Raj), Medical Relief, Micro-Enterprises, Natural Resource Management, Plantation, Public Administration, Rehabilitation, Rural Development, Shelter Home, Social Awareness, Society And Economy, Traditional Activist (Guni) Mobilisation, Right To Information, Training, Urban Development, Women Development/Welfare."
Palle Pragathi,Nandhikotkur Mandal,Vaddamanu,pchnreddy@pallepragathi.co.in,NOT AVAILABLE,"94402 91039, 94939 80081",,"Agriculture, Child Welfare, Community Development, Development (General), Education, General – Social Welfare, Human Development, Rural Development, Volunteers, Waste Management, Youth Total Villege Development."
PASCA – Planned Action Service Committee for Acheivements,"Ongole, Prakasam",Prakasam,pasca_program@yahoo.co.in,91-8592-228545,91-94405 02807,NOT AVAILABLE,"Education, health, child development, rural development and women empowerment, microfinance."
Pallavi Educational Society,"1-54, Rajiv Gandhi Nagar, Adoni",Kurnool,ramaChandra.adhoni@gmail.com,,91-92908 66760,NOT AVAILABLE,To interact for development of our society.
PDS – Priya Darshini Welfare Development Society,"Pasumanda, Narahari Pet, Gudipala",Chittoor,pds_vani@yahoo.com,,91-94409 63853,NOT AVAILABLE,"education, health, income generationhealth, cultural, microfinance, disability, SHG."
PACE Organization – Progressive Action for Community Emancipation,"15-50, Sreeramulu Street",Chittoor,"vsreddympl@gmail.com , pacempl@yahoo.com",91-8571-226148,91-98494 84143,NOT AVAILABLE,"Environment, education, health."
Peace Affirmation in Unreched Lands,"12-03-2011, Narasaraopet",Narasaraopet,jayapaul27@yahoo.com,91-8647-230982,,NOT AVAILABLE,To redeem people from sufferings.
PEN – Participatroy Employment Net India,"19-3-1K, KCR Complex, Renigunta Road",Tirupati,penindia.org@gmail.com,91-877-2280720,91-99599 88048,NOT AVAILABLE,"Genrate employment and livelihoods, eradicate poverty, facilitate environmental and food security."
People In Need Ministry,"20/585-34, Lakshmanarao Purum, Machilipatnam",Krishna,gideon709@yahoo.com,NOT AVAILABLE,98482 12509,,"Awareness Generation, Child Welfare, Community Development, Corporate Social Responsibility, Education, Environment, General – Social Welfare, Grants/Aids, Livelihood, Orphanage, Poverty, Rural Development, Self Help Groups, Society and Economy, Sustainable Development, Training, Tribal Development, Volunteers, Women Development/Welfare, Women’S Issues, Youth."
People Empowerment Trust,"28/3/394, Saradanagar, 2nd Cross",Anantapur,pet29115@gmail.com,NOT AVAILABLE,81064 32949,,Social Work.
Parihaara Sewa Samithi,"6-8-1007, 1st Floor, Ngos Colony, Kt Road",Tirupathi,info@parihaara.com,NOT AVAILABLE,917727 6596,,"Ayurveda, Cow Protection Centre (Goushala), General – Social Welfare, Health, Herbal Medicine, Human Rights, Medical Relief, Old Aged Welfare, Orphanage, Traditional Health, Training, Volunteers, Yoga, Youth."
People’s Action in Development,"Each one reach one, Kadiri",Anantapur,padngo@gmail.com,,91-94402 15487,NOT AVAILABLE,To serve the poor and needy people.
People’S Organization to Teach,"4-78, Arundathi Street, Ithakota, Ravulapalem Mandal",Transform and Epitomize the Rural,potterngo@gmal.com,NOT AVAILABLE,99852 01501,,Social Work
PAID – People’s Action in Development,"Tirupati, Chittoor",Chittoor,paid_ngo@yahoo.co.in,,91-94415 57447,NOT AVAILABLE,Welfare and development.
Peace Rural Development Society,"87/444, Srinagar Colony",Kurnool,mdaragaiah@gmail.com,NOT AVAILABLE,99592 82602,,"E-Learning, Environment, Health, Old Aged Welfare, Pollution, Rehabilitation, Research, Rural Development, Sanitation, Water Main Purpose Of The Prds Is Help and Assist Need Poeple For Their Upliftment Of Future Endavours."
Peoples Action for Social Service,"10-Dec, Maruti Nagar",Tirupathi,passbala@sancharnet.in,"91-877-2240262, 91-877-2242843",,NOT AVAILABLE,"Aged, disadvantaged communities, health, women’s issues."
Pious Science Society,"72, Pn Colony, Srikakulam",Srikakulam,pioussociety@gmail.com,NOT AVAILABLE,99593 82283,0,"Adolescent Girls Welfare, Child Labour, Child Welfare, Climate Change, Development (General), Disaster Management, E-Governance, E-Learning, Education, Environment, Food and Nutrition, Health, Orphanage, Plantation, Pollution, Research. Women Development/Welfare Our Ngo Is Mainly Focusing On Support To Poor Students and Provide Food For Beggers and Caring For Women."
Oxford Educational Academy,"Ram Nagar, Vizianagaram",Vizianagaram,chitraguptas@yahoo.com,,91-98495 17506,NOT AVAILABLE,For serve the people
Poor People’s Service Society,"Katragada, Korama",Srikakulam,,91-8942-258424,,NOT AVAILABLE,Rural development
PIRDS – Prabhu Integrated Rural Development Society,"Nandyal, Kurnool",Kurnool,suneethapirds_p@yahoo.co.in,91-8514-225020,,NOT AVAILABLE,Women development.
PERD,"9-40-5, Pithapuram Colony",Visakhapatnam,madhavi.ganapathi@gmail.com,91-891-2794986,91-99633 32391,NOT AVAILABLE,Women empowerment
Peoples Health & Welfare Society,"K.V. Reddy Nagar, Tadpatri",Anantapur,info@paila.org.in,,"91-94906 24624, 91-99083 23206",NOT AVAILABLE,Grow healthy nation and erase poverty.
Perheed Org – Pauls Evangelical Rural & Educational Health Development Organisation,"Nelaturu, Muthukur",Nellore,perheedngo_india@yahoo.in,91-861-2377805,91-99596 93662,NOT AVAILABLE,"Education, health, agriculture development."
Prabhata Sindhuri Educational Society,"3rd Line, Navabharat Nagar",Guntur,yamijala@prabhatasindhuri.org,NOT AVAILABLE,"93922 27337, 96424 87304",0863-2246589,"Disability, Mentally Handicapped Persons, Old Aged Welfare, Physically Disabled, Rehabilitation To Establish Vocational Training Centre Providing Skills In Candle Making, Phenol Making, Soft Toys Making, Liquid Soap Making, Greeting Cards, Art & Craft Activities, Saree Rolling & Polishing For Self Occupation And Sustenance."
Pragathi Forum for Women and Child Protection,42-350-12,Kadapa,pragathiforchild@gmail.com,NOT AVAILABLE,83318 21098,,Social Work
Pragathi Rural Devolepment Society,"7-20-1050, 26th Line, Sarada Colony",Guntur,prdsguntur@gmail.com,NOT AVAILABLE,"93473 16303, 93939 94878","08592-244182, 0863-2225656, 08644-222868","Adolescent Girls Welfare, Child Labour, Consumer Issues, Education, Employment, Environment, General – Social Welfare, Health, Rural Development, Self Help Groups, Shelter Home, Tribal Development, Urban Development, Women Development/Welfare, Youth."
Peoples Rural Economic & Education Development,Anantapur,Anantapur,,,91-94400 91168,NOT AVAILABLE,Oldage home.
Pragathi Charities,"Post Box 14, New SBI Colony, Beside water Tank, Podalakuru Rd.",Nellore,pragathi_charities@yahoo.com,"91-861-2321225, 91-861-2340252",,NOT AVAILABLE,"Aged, child welfare, disability, disaster management, education, energy, environment, health, rural development, sanitation, tribal issues, urban development, water."
Prema Voluntary Medical Organisation,Kakinada,Kakinada,premavmo@gmail.com,91-884-2342362,,NOT AVAILABLE,Health for all.
POWER – People Organization for Welfare,"497, 10th Road, P.N. Colony, Gujarathipeta",Education & Rehabilitation,power_rm20022002@yahoo.co.in,,91-94403 30107,NOT AVAILABLE,Development of unprivileged human being.
Priyadarsini Mahila Mandali,"48-19-4/3, Sri Sai Venkata Vijayabhavan",Vijayawada,pmm1988@gmail.com,91-866-2084435,,NOT AVAILABLE,"Micro finance, disability, health and education."
Pragathi Seva Society,"Baddumasingi, Srikakulam",Srikakulam,pragathisevasociety@yahoo.co.in,,91-94405 71193,NOT AVAILABLE,
Priyadharshini Mahila Mandali,"17-6-117, Karunapuram, Hindupur",Anantapur,hidayathulla_1967@yahoo.co.in,,91-94400 45317,NOT AVAILABLE,"Child welfare, education, health, women development."
Priyanka Gandhi Foundation of India,"28-154, Lakshmi Nagar, SBI Colony",Kurnool,pgfisociety_1yahoo.com,,91-94404 96732,NOT AVAILABLE,Social service.
Priyanka Rural Institute,"Pakala, Chittoor",Chittoor,pritankarural_institute@yahoo.com,,91-94400 02384,NOT AVAILABLE,Education development.
Preethi Organisationof Technical Health,"19/424, Beside andhra Bank, Municipal Main Road, Adoni",Educational Rural Development Service,ngopreethi@gmail.com,NOT AVAILABLE,94938 57939,08512-220899,"Anti Drug Campaign, Ayurveda, Climate Change, Consumer Issues, Employment, Governance, Hiv/Aids, Labour, Old Aged Welfare, Social Awareness, Women Development/Welfare, Youth."
Praja Pragathi Trust,"Kondapaturu, Kakumanu Mandalam",Tirupathi,roseindia1@rediff.com,91-8643-279696,,NOT AVAILABLE,"Development(General), Disadvantaged communities"
PLBLS – Pulicat Lake Bird Lovers Society,"Sullurpet, Nellore",Nellore,"pulicatlake@gmail.com , plbls@yahoo.com",,91-98840 88929,NOT AVAILABLE,Environment
Progressive Action for Community Emancipation (PACE),"15-50, Sreeramulu Street, Madanapalle",Chittoor,vsreddympl@gmail.com,NOT AVAILABLE,98494 84143,,Social Work.
R R Foundation,"82-105, Shareen Nagar",Kurnool,info@rrfoundationindia.org,91-8518-231040,91-95022 44332,NOT AVAILABLE,"Education, child development."
Priyadarsini Service Organization,"45-56-9, Narasimha Nagar, Akkayyapalem",Visakhapatanam,pso_csw_vskp@yahoo.co.in,91-891-2799249,,NOT AVAILABLE,Women development
Ragava Charitable Trust,"Vinjamur, Nellore",Nellore,sekhar.systemadmin@gmail.com,,91-94900 83833,NOT AVAILABLE,"Child development, health."
Progressive Foundation,"Chapadu, Kadapa",Kadapa,pf_384@yahoo.com,,91-94414 05054,NOT AVAILABLE,"Education, health."
Raja Rural & Urban Development Society,"19/1005, Indira Nagar Colony, Bethavolu",Krishna,rruds_hea_org@yahoo.co.in,,91-94275 64773,NOT AVAILABLE,"Child and child labour, animal husbandry, health care."
Rahul Youth Association,"16/361-4, Machavaram, Machilipatnam",Machilipatnam,rajeshdasimtm@gmail.com,NOT AVAILABLE,95426 62256,,"Education, Legal Awareness, Plantation."
Rajive Enivronment Education Development Social Service Organisation,"Korasavada, Hiramandalam Mandal, Srikakulam",Kallata,reedsso@gmail.com,NOT AVAILABLE,94417 20772,,"Advocacy On Social Issues, Agriculture, Anti Drug Campaign, Awareness Generation, Child Labour, Child Welfare, Climate Change, Community Development, Disability, Disaster Management, Environment, General – Social Welfare."
Rajeev Harijana Kraistava Sangham,"Rajeev Nagar Colony, Bapatla",Bapatla,chakri.chanti@gmail.com,91-8643-315851,91-97009 46760,NOT AVAILABLE,Social work
RAKSHA – Rural Awareness Knowledge Improvement in Social & Health Activities Association,"24-1-116, Durgapuram, Samabmurthy Road",Krishna,raksha.servicess@gmail.com,91-866-2439849,,NOT AVAILABLE,"Community develoopment, women and child welfare, environment."
Rakshita Voluntary Organisation,"Main Road Haripuram, Mandasa Mandal",Srikakulan,rakshitavo@yahoo.in,91-8947-237717,91-99513 67323,NOT AVAILABLE,"Old age home, child & women development."
Ramana Health & Educational Development Society,"81/5/S/11/43, Sai Nagar, Beside I.T.C.",Kurnool,rhedsknl@gmail.com,,91-99858 21375,NOT AVAILABLE,"Socio-economic, upliftment of women, health care, education."
Rangaraya Educational & Rural Health Reforms Society,Anantapur,Anantapur,rajtowers@yahoo.com,91-8554-234567,91-98482 59364,NOT AVAILABLE,Rural education & health reforms.
RAKSHITA,"Main Road, Srikakulam",Srikakulam,rakshitavo@yahoo.in,,91-99513 67323,NOT AVAILABLE,Women devlopment.
RAIDS – Rural Action in Development Society,"2-4-142, Nr. Govt. Junior College",Pulivendla,raids.india.org@gmail.com,"91-8568-220363, 91-8568-226359",,NOT AVAILABLE,"Education development, sustainable livelihood, education."
RAKSHA – Rapid Action Kores for Social & Health Awarness,"1-177, Main Road, Rajavommangi",East Godavari,rakshakosuri@gmail.com,91-8865-275825,91-94906 00419,NOT AVAILABLE,Health & education.
READS – Rural Educational & Development Society,"7-80, Penumaka, Tadepalli Mandal",Guntur,readsindia_nm@yahoo.com,,91-93908 46900,NOT AVAILABLE,Educational development
Rani Educational and Agricultural Development Society (READS),"2-4-127, Mutharasu Veedi, Giddalur",Prakasam,readsmjp@rediffmail.com,NOT AVAILABLE,88972 18029,,"Agriculture, Animal Health, Animal Welfare, Blindness, Child Labour, Child Rights, Child Welfare, Climate Change, Community Development, Development (General), Disability, Disadvantaged Communities, E-Governance, E-Learning, Education, Employment, Energy, Environment."
REACH,"1-69/Vasathapuram, Narharipet, Gudipala",Chittoor,ruby_vlr@rediffmail.com,,91-94430 06732,NOT AVAILABLE,Women empowerment.
Real Imprevement Grassroot Humen Tribes Socity,Nellore,Nellore,tatapudi_jay@yahoo.com,,91-94407 40655,NOT AVAILABLE,"Education, child labour, HIV/AIDs, water, snitation, women empowerment."
REALS – Rural Educatinal & Agricultural Labour Society,"8-34, Padmavathipuram, Tiruchanur Road",Tirupati,reals_society@yahoo.com,91-877-2237014,91-93936 00649,NOT AVAILABLE,"Health, human rights, minorities, poverty, science and technology, sustainable development, training, tribal, urban development, water, women."
Rajiv Yuvajana Sangham,"2/400-2, R.S Road",Kadapa,reehana.ahmed@gmail.com,,91-92483 50197,NOT AVAILABLE,To improve the knowlege levels in various activities.
RAKSHANA,"22-15-24, Thomaspet, Chirala",Prakasam,rakshana_in@rediffmail.com,91-8594-233453,,NOT AVAILABLE,"Child rights, disaster risk management, women empowerment, education, HIV/AIDS."
Remediable for Orphans Wriched & Economical Poor Service Society,"Vatlur, Pedapadu, Eluru",Vatlur,motru9@gmail.com,NOT AVAILABLE,99124 94363,,Social Work
REEDS – Rural Environment & Education Development Society India,"11-446, NCC Road",Guntur,reeds_india1995@yahoo.com,91-8645-231500,,NOT AVAILABLE,"Environment pollution, poverty, children, youth, women."
Rescue Mission,"26-44-7, Venkataramana Colony, 1st Lane",Guntur,slrescuemission@gmail.com,,91-98498 03179,NOT AVAILABLE,Child development
RESPOND,"13-111/2, Kothapet, Beside Bus Stand",Guntur,respond.sak@rediffmail.com,,91-97030 74730,NOT AVAILABLE,
Regional Centre for Dalit Studies,"37-1-383 (43) Nr. Ambedkar Bhavan, Ongole",Prakasam,avssiva2006@yahoo.com,,91-93923 97495,NOT AVAILABLE,Development of tribal people.
RES- Rural Empowerment Society,"37-1-5 (9), Sairam Nilayam, Santhapeta Extention,",Prakasam,resngo@gmail.com,,91-94404 37357,NOT AVAILABLE,To get assistacne for continuing the home for the aged.
RHEED – Rural Health Education Employment Development,"S-1, Raj Towers, 2nd Lane, Krishna Nagar",Guntur,rheedngo@gmail.com,91-863-2354343,91-98482 03208,NOT AVAILABLE,Rural development.
Richmond Carey Foundation,"11, Ratna Bhaskara Apartments",Rajahmundry,krcarey@rediffmail.com,,91-93900 26655,NOT AVAILABLE,Social work.
Redemption Research for Health and Educational Development Society (RRHEDS),"31-59/1, Gundaiah Thota, Chilakaluripet",Guntur,rrheds@gmail.com,NOT AVAILABLE,99856 92033,08647-251010,Social Work.
Rock Pillar Integrated Socio Educational Development Society,"Maruthi Road, Palakol",West Godavari,risedsociety@hotmail.com,91-8814-216575,,NOT AVAILABLE,
Rojamma Evangelical Ministry,"P.S. Street, Markapur",Markapur,rojammaministry@gmail.com,,"91-99669 94662, 91-99669 94663",NOT AVAILABLE,"Education, economic, old aged home."
ROSS – Rural Organization of Social Service,"Palamaner, Chittoor",Chittoor,rosswelfare@yahoo.co.in,,,NOT AVAILABLE,To help poor and disabled.
ROSES,"Kinthali, Ponduru Mandal",Srikakulam,roses_sklm@yahoo.com,91-8942-226798,,NOT AVAILABLE,"Environment, health, child labour."
RICE – Rural Institute for Community Education,"1st Lane, LIC Colony, Stambalagaruv",Guntur,rice_guntur@yahoo.com,91-863-2234368,91-99599 95997,NOT AVAILABLE,"Education, health, women empowerment, child development, disability, old age."
RRHEDS – Redemption Research for Health & Educational Development Society,"31-59/1, Chilakaluripet",Guntur,rrheds@gmail.com,,91-99856 92033,NOT AVAILABLE,
RPHCR – Rural Physically Handicapped Center for Rehabilitation,Chittoor,Chittoor,ruralphysicallyhandicapped@gmail.com,91-8579-251864,91-90005 38647,NOT AVAILABLE,Self-employment program for physically handicapped persons in district level.
RSIDS – Rural Small Industries Development Society,"Bazar Street, Baireddipalli",Chittoor,ravirsids09@gmail.com,91-8579-278965,91-99856 57608,NOT AVAILABLE,
RSEREDS – Ready to Serve Educational & Rural Economic Development Society,"6-1-69/B Varadaraja Nagar, KT Main Road, Tirupati",Chittoor,rseredsngo@yahoo.co.in,91-877-2233295,"91-92474 20209, 91-99669 13455",NOT AVAILABLE,"Educational, health, women empowerment, environment."
Redeemer Social Service Society,"Sri Mamatha School Chataparru, Eluru Mandal",Eluru,redeemerngo@gmail.com,NOT AVAILABLE,"99892 77570, 94413 45374",,"Awareness Generation, Child Labour, Child Rights, Education, Ngo Management, Old Aged Welfare, Rural Development, Sanitation, Sex Workers Welfare, Social Awareness, Volunteers, Water, Women Development/Welfare We Would Like To Work With You."
Rural Area Backward People Development Society,"Maadanapalli, Peddavelagatur",Chittoor,rabpds_mpl@rediffmail.com,,91-94400 01995,NOT AVAILABLE,
RR Foundation,"82-105, Shareen Nagar",Kurnool,rrfoundationindia@gmail.com,,91-99492 22718,NOT AVAILABLE,
RUDO – Rural Development Organisation,"173, P.K. Street",Chittoor,rudo_tpt@rediffmail.com,,91-93462 99580,NOT AVAILABLE,Agriculture
Rural Development Association,"25-1-687, Z.P. Colony",Nellore,vasu_28247@yahoo.co.in,,91-93933 83399,NOT AVAILABLE,Environment.
RISAID – Rapha Inter National of Society Action for Integrated Development,"D No. 1-2, Gandhavaram, Padmanabham",Visakhapatnam,risaid1992@rediffmail.com,91-8966-271272,91-94414 67262,NOT AVAILABLE,"Education, health, agriculture, oldage care, animal care."
Rural Area Backward People Developement Society,"Maadanapalli, Punganur",Chittoor,rabpds_ngo@rediffmail.com,91-94400 01995,,NOT AVAILABLE,Rural developement.
Rural Development Service Society,Rajupalem,Tripuranthakam,rdssociety2016@gmail.com,NOT AVAILABLE,"94903 28446, 95815 40995",,Social Work
Rural Development Welfare Society,"Porumamilla Mandal, Nagalakuntla",Kadapa,v_jeremiah@hotmail.com,NOT AVAILABLE,99488 71519,,"Child Welfare, Hiv/Aids, Old Aged Welfare, Orphanage."
Rural Education & Environment Protection Society,"1/12/190, Sai Nagar, 8th Cross",Anantapur,"ruralreeps@gmail.com , contactravi83@gmail.com",,91-99896 40179,NOT AVAILABLE,"Education, environment."
Rural Evangalism and Adult Literay India (Real India),Arundhanti Nager,Prakasam,jk4realindia@gmail.com,NOT AVAILABLE,99481 28870,,"Social Awareness, Society And Economy."
Rural Physically Handicapped Center for Rehabilitation,"Nallasiddana Pall, K.G.Sathram",Bangarupal,ruralphysicallyhandicapped@gmail.com,91-8579-223489,91-90005 85543,NOT AVAILABLE,
Rural Environment & Education Development Society,"11-446, NCC Road",Guntur,reeds_1995@yahoo.com,,91-98668 21258,NOT AVAILABLE,Sponsorship for children.
Rural Physically Handicapped Centre for Rehabilitation,"Police Line, Opp. Forest Park, Near DSP Office",Palamaner,rph_cr@yahoo.com,91-8579-251059,,NOT AVAILABLE,Disability
Rural Development Society,"6/49, Main Bazar, Near Venkateswara Temple",Anatapur,ruraldevelopment@in.com,,91-92468 61773,NOT AVAILABLE,"To develop economically, socially and culturally who are residing in rural area."
